Time [s],Velocity [km/h],Acceleration [m/s^2],Battery_Voltage [V]
2645.4,66.81164,-0.18043,374.63888
2645.5,66.81164,-0.10837,374.61113
2645.6,66.842,-0.14116,374.66113
2645.7,66.82724,-0.202,374.68887
2645.8,66.78302,-0.2064,374.63887
2645.9,66.75265,-0.20058,374.61112
2646,66.77953,-0.15434,374.66112
2646.1,66.75,-0.24016,374.68888
2646.2,66.82547,-0.14923,374.63887
2646.3,66.82813,-0.12982,374.61113
2646.4,66.82902,-0.2132,374.66111
2646.5,66.82903,-0.17764,374.6889
2646.6,66.79427,-0.1316,374.63887
2646.7,66.79325,-0.04984,374.6
2646.8,66.72229,-0.16403,374.6
2646.9,66.76203,-0.25076,374.61115
2647,66.76744,-0.26437,374.66115
2647.1,66.73527,-0.19762,374.68885
2647.2,66.73438,-0.19082,374.63885
2647.3,66.73069,-0.24391,374.6
2647.4,66.71786,-0.29995,374.6
2647.5,66.74824,-0.20446,374.58885
2647.6,66.70313,-0.15523,374.53885
2647.7,66.6875,-0.21953,374.5223
2647.8,66.61203,-0.26877,374.62231
2647.9,66.63877,-0.21323,374.67769
2648,66.68393,-0.17318,374.57768
2648.1,66.6103,-0.13805,374.52232
2648.2,66.64969,-0.13239,374.62231
2648.3,66.58176,-0.1927,374.68885
2648.4,66.53309,-0.27993,374.63885
2648.5,66.51937,-0.19323,374.6
2648.6,66.54594,-0.16642,374.6
2648.7,66.59096,-0.17322,374.6
2648.8,66.56345,-0.13802,374.6
2648.9,66.60844,-0.10205,374.57766
2649,66.57813,-0.03725,374.47766
2649.1,66.53409,-0.12747,374.4
2649.2,66.51373,-0.2599,374.4
2649.3,66.49905,-0.19079,374.4
2649.4,66.45313,-0.19151,374.4
2649.5,66.51181,-0.06204,374.4
2649.6,66.5018,-0.0499,374.4
2649.7,66.47067,-0.23851,374.3553
2649.8,66.44117,-0.084,374.15528
2649.9,66.54303,-0.09675,373.94409
2650,66.54591,-0.10707,373.69414
2650.1,66.57619,0.01161,373.48883
2650.2,66.62225,0.00925,373.43883
2650.3,66.64256,0.04721,373.37764
2650.4,66.61226,-0.01453,373.27762
2650.5,66.65625,-0.09604,373.17761
2650.6,66.70215,0.00042,373.07762
2650.7,66.75,0.0072,372.98881
2650.8,66.84087,-0.01957,372.9388
2650.9,66.88965,-0.01721,372.9112
2651,66.86422,-0.05514,372.9612
2651.1,66.86123,0.01563,373
2651.2,66.92089,0.12055,373
2651.3,66.96678,0.02243,373
2651.4,66.97069,0.08054,373
2651.5,67.04489,-0.01316,373
2651.6,67.04883,0.0561,373
2651.7,67.12599,-0.05316,373
2651.8,67.03524,0.06043,373
2651.9,67.123,0.028,373
2652,67.18551,-0.1114,373
2652.1,67.20412,-0.00841,373
2652.2,67.25858,-0.03731,373
2652.3,67.18949,-0.07077,372.98878
2652.4,67.19052,-0.024,372.93878
2652.5,67.20514,-0.00636,372.9
2652.6,67.26563,0.02049,372.9
2652.7,67.29688,-0.05989,372.91123
2652.8,67.35837,0.08268,372.96123
2652.9,67.40423,0.04482,372.98877
2653,67.42188,0.03606,372.93878
2653.1,67.33219,-0.08635,372.95613
2653.2,67.3145,-0.03733,373.20614
2653.3,67.38756,-0.11005,373.46738
2653.4,67.41776,-0.18423,373.76738
2653.5,67.35835,-0.12642,374.12354
2653.6,67.36986,-0.12911,374.67356
2653.7,67.37294,-0.14539,375.21235
2653.8,67.21977,-0.39755,375.71235
2653.9,67.11041,-0.50875,376.26853
2654,66.93543,-0.47533,377.01853
2654.1,66.79168,-0.56572,377.9483
2654.2,66.53957,-0.75555,379.49838
2654.3,66.26144,-0.93745,380.84613
2654.4,65.93439,-1.14,381.49616
2654.5,65.55622,-1.15724,381.91004
2654.6,65.15103,-1.2269,381.51004
2654.7,64.80831,-1.14349,380.87394
2654.8,64.53951,-0.69597,379.42416
2654.9,64.3125,-0.55966,378.31123
2655,64.04688,-0.59532,378.36124
2655.1,63.83951,-0.51085,378.4
2655.2,63.65099,-0.55535,378.4
2655.3,63.46875,-0.602,378.43377
2655.4,63.21875,-0.602,378.58377
2655.5,63.06038,-0.60598,378.72252
2655.6,62.88443,-0.63781,378.82252
2655.7,62.62288,-0.67831,378.9
2655.8,62.41547,-0.58418,378.9
2655.9,62.16762,-0.53529,378.9
2656,61.87292,-0.59492,378.9
2656.1,61.66326,-0.63557,378.9
2656.2,61.49786,-0.57142,378.9
2656.3,61.361,-0.4503,378.92254
2656.4,61,-0.62,379.02253
2656.5,60.81034,-0.62443,379.07749
2656.6,60.63738,-0.66666,378.9776
2656.7,60.4375,-0.72485,378.91117
2656.8,60.26563,-0.58706,378.96123
2656.9,59.98438,-0.55485,379
2657,59.77688,-0.58264,379
2657.1,59.55816,-0.53921,379
2657.2,59.38623,-0.61783,379
2657.3,59.09485,-0.64496,379
2657.4,58.87172,-0.522,379
2657.5,58.66967,-0.55703,379
2657.6,58.40515,-0.7291,379
2657.7,58.13952,-0.81187,379
2657.8,57.88731,-0.51936,379
2657.9,57.63728,-0.58887,379
2658,57.47997,-0.60259,379
2658.1,57.21653,-0.56372,379
2658.2,57.0134,-0.6266,379
2658.3,56.80695,-0.59332,379
2658.4,56.57478,-0.64447,379
2658.5,56.35488,-0.64224,379.01129
2658.6,56.13392,-0.58893,379.06129
2658.7,55.91851,-0.62888,379.08871
2658.8,55.68638,-0.66894,379.0387
2658.9,55.46204,-0.69112,379.01129
2659,55.19635,-0.62921,379.06126
2659.1,54.93297,-0.54363,379.1
2659.2,54.68101,-0.60223,379.1
2659.3,54.47879,-0.55333,379.1
2659.4,54.3247,-0.62236,379.1
2659.5,54.1216,-0.66444,379.1
2659.6,53.86051,-0.54,379.1
2659.7,53.65625,-0.54,378.94166
2659.8,53.46875,-0.50913,378.24166
2659.9,53.35708,-0.35754,377.19138
2660,53.31365,-0.09528,374.94284
2660.1,53.31706,0.5804,371.14165
2660.2,53.72787,1.89685,361.98936
2660.3,54.56188,2.89347,353.68223
2660.4,55.72259,3.47116,348.27953
2660.5,57.05089,3.77029,343.51136
2660.6,58.42692,4.04224,340.91136
2660.7,59.86559,4.19535,338.49246
2660.8,61.3178,4.23753,336.69237
2660.9,62.75647,4.16412,335.22072
2661,64.25507,3.95752,334.8707
2661.1,65.6917,3.94645,334.56601
2661.2,67.07984,3.93512,334.416
2661.3,68.4259,3.78005,334.3
2661.4,69.7398,3.61735,334.3
2661.5,71.06912,3.71329,334.23199
2661.6,72.42488,3.37708,333.93197
2661.7,73.6583,3.31521,333.7
2661.8,74.73633,3.39709,333.7
2661.9,75.89481,3.32626,333.64336
2662,77.15829,3.34579,333.39343
2662.1,78.3748,3.144,333.18869
2662.2,79.48506,3.20684,333.13867
2662.3,80.70412,3.29952,333.06597
2662.4,81.79667,2.89249,332.91597
2662.5,82.78097,2.97106,332.78865
2662.6,83.76661,2.96148,332.73865
2662.7,84.8112,3.05275,332.7454
2662.8,85.84465,2.96197,332.94541
2662.9,86.86058,2.96193,333.17948
2663,87.85817,2.69209,333.52949
2663.1,88.76419,2.55959,333.85676
2663.2,89.71746,2.69658,334.10671
2663.3,90.78136,2.45515,334.34535
2663.4,91.822,2.208,334.54541
2663.5,92.59506,2.26117,334.74546
2663.6,93.51444,2.41454,334.94547
2663.7,94.35698,2.26176,335.24778
2663.8,95.15151,2.07204,335.89765
2663.9,95.9172,1.97479,336.3773
2664,96.65146,2.09003,336.27728
2664.1,97.38717,2.18835,336.21137
2664.2,98.10233,2.22598,336.26137
2664.3,98.7741,2.06119,336.3
2664.4,99.43535,1.9635,336.3
2664.5,100.21781,1.93012,336.31137
2664.6,101.04094,1.868,336.36136
2664.7,101.6973,1.9082,336.42272
2664.8,102.32484,2.03451,336.52274
2664.9,102.93162,1.92535,336.85036
2665,103.60362,1.6855,337.95036
2665.1,104.21303,1.63931,339.39179
2665.2,104.72607,1.65395,341.99192
2665.3,105.2249,1.21405,345.17266
2665.4,105.66122,0.8165,350.32265
2665.5,105.86184,0.71156,355.04006
2665.6,106.11434,0.23994,358.29022
2665.7,106.2681,0.0719,361.26701
2665.8,106.27504,0.0531,363.31712
2665.9,106.26438,-0.19465,365.07093
2666,106.21875,-0.12205,365.82093
2666.1,106.16692,-0.246,366.57093
2666.2,106.03625,-0.25005,367.32093
2666.3,106.04563,-0.29536,367.97976
2666.4,105.88813,-0.37245,368.32972
2666.5,105.7175,-0.27295,368.69109
2666.6,105.60812,-0.28641,369.09115
2666.7,105.45995,-0.2659,369.5938
2666.8,105.27999,-0.42205,370.4438
2666.9,105.18248,-0.48848,371.23679
2667,104.96497,-0.51302,371.83673
2667.1,104.78251,-0.57983,372.49367
2667.2,104.59375,-0.69949,373.34384
2667.3,104.42617,-0.69297,374.09126
2667.4,104.09502,-0.71949,374.49118
2667.5,103.88681,-0.73044,374.85696
2667.6,103.59919,-0.79535,375.10703
2667.7,103.28125,-0.67707,375.3
2667.8,103.10551,-0.60658,375.3
2667.9,102.82173,-0.72843,375.32283
2668,102.52869,-0.8328,375.42284
2668.1,102.26563,-0.63705,375.47716
2668.2,101.97664,-0.50785,375.37715
2668.3,101.66544,-0.4599,375.31142
2668.4,101.34375,-0.73104,375.36142
2668.5,101.10938,-0.79345,375.3543
2668.6,100.82683,-0.85272,375.15429
2668.7,100.5,-0.65703,374.94285
2668.8,100.35807,-0.53235,374.69285
2668.9,100.21616,-0.47794,374.41999
2669,100.05463,-0.59616,374.06999
2669.1,99.76693,-0.364,373.66283
2669.2,99.69785,-0.30972,373.0628
2669.3,99.53256,-0.15098,372.57713
2669.4,99.38544,-0.28923,372.47714
2669.5,99.22007,-0.45299,372.30855
2669.6,99.0625,-0.42518,371.90851
2669.7,98.95049,-0.224,371.5428
2669.8,98.66924,-0.26021,371.2928
2669.9,98.57813,-0.35251,370.98559
2670,98.48702,-0.22136,370.48554
2670.1,98.38399,-0.07694,369.98549
2670.2,98.17718,0.06402,369.48547
2670.3,98.17717,-0.16339,368.93963
2670.4,98.1915,0.10041,368.23963
2670.5,98.2942,0.0495,367.52818
2670.6,98.29953,-0.01987,366.77818
2670.7,98.34509,-0.1639,366.03962
2670.8,98.37634,0.03748,365.33959
2670.9,98.49734,0.23598,364.68539
2671,98.50671,0.15587,364.18537
2671.1,98.59645,0.12105,363.74267
2671.2,98.62769,0.24575,363.49266
2671.3,98.73707,0.33597,363.21971
2671.4,98.86343,0.26493,362.86971
2671.5,99.0054,0.29668,362.53118
2671.6,99.14334,0.46255,362.23118
2671.7,99.24864,0.294,362.16058
2671.8,99.33353,0.26223,362.86058
2671.9,99.45448,0.18557,363.61795
2672,99.51427,0.25769,364.56805
2672.1,99.5027,0.09789,365.50664
2672.2,99.47694,-0.06187,366.40664
2672.3,99.51972,-0.11673,367.21481
2672.4,99.49317,0.08221,367.71483
2672.5,99.38788,-0.04812,368.1804
2672.6,99.32813,-0.13309,368.53039
2672.7,99.26426,-0.1509,368.85743
2672.8,99.16913,-0.11463,369.10743
2672.9,99.08223,-0.1711,369.31149
2673,99.017,-0.25492,369.36149
2673.1,98.97013,-0.21496,369.33109
2673.2,98.93197,-0.17036,369.03107
2673.3,98.79412,-0.12852,368.67361
2673.4,98.78403,-0.12173,368.12361
2673.5,98.79549,-0.00532,367.42423
2673.6,98.73159,0.1249,366.22417
2673.7,98.75278,0.13467,365.03562
2673.8,98.84515,0.274,363.88562
2673.9,98.95313,0.32779,362.79308
2674,99.11078,0.512,361.89303
2674.1,99.23577,0.53461,361.02749
2674.2,99.33092,0.64384,360.27745
2674.3,99.48718,0.77462,359.42388
2674.4,99.69312,0.86565,358.22388
2674.5,99.90906,0.88033,357.00087
2674.6,100.1775,0.82161,355.70087
2674.7,100.52269,0.93615,354.38937
2674.8,100.89906,0.77932,353.03937
2674.9,101.2869,0.98015,351.68933
2675,101.66332,1.38597,350.3392
2675.1,102.02125,1.46318,349.17334
2675.2,102.39915,1.2599,348.62334
2675.3,102.90047,1.09453,348.09637
2675.4,103.38348,1.15555,347.64637
2675.5,103.83527,1.27377,347.28849
2675.6,104.2742,1.15456,347.23849
2675.7,104.7727,1.2153,347.29212
2675.8,105.23866,1.33353,347.69214
2675.9,105.58531,1.20547,348.29953
2676,105.99007,1.14897,349.5996
2676.1,106.34949,0.94245,351.0149
2676.2,106.64493,0.75715,352.8149
2676.3,106.89494,0.81979,354.78783
2676.4,107.11222,0.48007,357.33809
2676.5,107.20451,0.34523,359.71528
2676.6,107.25288,0.18098,361.51537
2676.7,107.29832,-0.04331,363.11926
2676.8,107.294,-0.01162,364.06926
2676.9,107.2983,-0.15238,364.91541
2677,107.29833,-0.1471,365.41543
2677.1,107.28961,-0.23605,365.84618
2677.2,107.21875,-0.12491,366.04617
2677.3,107.15481,-0.24275,366.33845
2677.4,107.01272,-0.02534,366.9383
2677.5,106.88917,-0.19881,367.52671
2677.6,106.85645,-0.11057,368.0769
2677.7,106.73291,-0.18458,368.62704
2677.8,106.68458,-0.32507,369.17698
2677.9,106.51951,-0.20726,369.78466
2678,106.32957,-0.49771,370.58474
2678.1,106.26563,-0.53946,371.53493
2678.2,106.04787,-0.58343,372.98486
2678.3,105.71875,-0.79263,374.63115
2678.4,105.4375,-0.8723,376.93149
2678.5,105.08332,-1.11882,379.25482
2678.6,104.54396,-1.412,381.65458
2678.7,104.09609,-1.51546,383.83498
2678.8,103.54175,-1.57319,385.28513
2678.9,102.82376,-1.80181,386.38844
2679,102.24118,-1.75372,386.33844
2679.1,101.63478,-1.77273,386.33467
2679.2,101.08187,-1.67542,386.48468
2679.3,100.39315,-1.64635,386.62313
2679.4,99.83648,-1.61831,386.72314
2679.5,99.20241,-1.65725,386.81157
2679.6,98.49412,-1.58,386.86157
2679.7,97.97393,-1.63419,386.92315
2679.8,97.35063,-1.78182,387.02314
2679.9,96.73951,-1.69141,387.1
2680,96.16671,-1.80258,387.1
2680.1,95.46121,-1.80889,387.13473
2680.2,94.9201,-1.78258,387.28473
2680.3,93.91279,-1.73924,387.42316
2680.4,93.35346,-1.62204,387.52317
2680.5,92.90544,-1.84787,387.58841
2680.6,92.17858,-1.69634,387.53841
2680.7,91.47226,-1.76256,387.52318
2680.8,90.93014,-1.81468,387.62318
2680.9,90.31463,-1.9152,387.79272
2681,89.54734,-1.85176,388.19274
2681.1,88.89413,-1.87975,388.44202
2681.2,88.24104,-1.84094,388.19201
2681.3,87.56891,-1.85414,387.6984
2681.4,86.96275,-1.6201,386.3984
2681.5,86.38298,-1.44145,384.994
2681.6,85.92532,-1.04458,383.244
2681.7,85.47987,-1.03764,381.49398
2681.8,85.13456,-0.90232,379.74389
2681.9,84.8236,-0.67461,378.05185
2682,84.5907,-0.56364,376.55185
2682.1,84.41881,-0.4705,375.23752
2682.2,84.29083,-0.33644,374.53749
2682.3,84.14859,-0.25313,373.96517
2682.4,84.00644,-0.27482,373.81516
2682.5,83.92991,-0.25314,373.63031
2682.6,83.76715,-0.27941,373.33029
2682.7,83.69523,-0.14568,373.06514
2682.8,83.56549,0.16259,372.91514
2682.9,83.51563,-0.12115,372.71866
2683,83.46723,-0.06239,372.36866
2683.1,83.42188,-0.13314,372.07676
2683.2,83.33113,-0.14561,371.97676
2683.3,83.29377,-0.09314,371.8419
2683.4,83.24847,-0.09641,371.59188
2683.5,83.23283,-0.01315,371.36512
2683.6,83.18446,-0.0578,371.21512
2683.7,83.13906,-0.12687,371.04185
2683.8,83.13295,-0.14419,370.79185
2683.9,83.08595,0.06515,370.55348
2684,83.05781,0.04537,370.35347
2684.1,83.01407,-0.11485,370.16509
2684.2,82.95621,-0.05177,370.01509
2684.3,82.9891,0.06973,369.8418
2684.4,83.00455,0.07916,369.59182
2684.5,83.05154,-0.03027,369.36509
2684.6,83.08441,0.03902,369.21508
2684.7,83.09689,0.09768,369.03013
2684.8,83.14216,0.05443,368.73013
2684.9,83.20472,0.15677,368.5
2685,83.22338,0.26175,368.5
2685.1,83.31568,0.18607,368.4767
2685.2,83.3578,0.26174,368.3767
2685.3,83.45155,0.16316,368.3
2685.4,83.49531,0.15297,368.3
2685.5,83.55454,0.0435,368.3233
2685.6,83.53736,0.13139,368.42328
2685.7,83.52966,0.116,368.55816
2685.8,83.56715,0.09295,368.80823
2685.9,83.53603,0.02517,369.03496
2686,83.60938,0.07445,369.18496
2686.1,83.58456,0.09932,369.3
2686.2,83.56728,-0.024,369.3
2686.3,83.61097,0.00353,369.3
2686.4,83.64542,0.10061,369.3
2686.5,83.78435,0.12471,369.33497
2686.6,83.8297,0.11754,369.48498
2686.7,83.85459,0.00518,369.64666
2686.8,83.78125,0.08169,369.84664
2686.9,83.70154,0.17485,370.05829
2687,83.70313,-0.05171,370.30834
2687.1,83.65466,-0.12563,370.66343
2687.2,83.67026,-0.07785,371.36336
2687.3,83.58737,-0.19237,372.06333
2687.4,83.57007,-0.40399,372.7634
2687.5,83.43265,-0.35317,373.45178
2687.6,83.28125,-0.37022,374.10182
2687.7,83.1266,-0.36489,374.72848
2687.8,82.97034,-0.52973,375.27848
2687.9,82.75161,-0.63579,375.8168
2688,82.5,-0.65427,376.3168
2688.1,82.26725,-0.58958,376.5131
2688.2,82.08395,-0.6265,375.71302
2688.3,81.90464,-0.40567,375.02986
2688.4,81.8043,-0.32054,374.72986
2688.5,81.66702,-0.41486,374.41817
2688.6,81.54031,-0.30087,374.06817
2688.7,81.44662,-0.2286,373.77662
2688.8,81.32318,-0.22549,373.67661
2688.9,81.1735,-0.1732,373.57661
2689,81.03125,-0.21789,373.4766
2689.1,80.9235,-0.2548,373.3064
2689.2,80.89063,-0.24714,372.9064
2689.3,80.76238,-0.29178,372.5064
2689.4,80.64063,-0.20714,372.1064
2689.5,80.63572,-0.17398,371.15647
2689.6,80.59209,0.27736,368.40633
2689.7,80.72368,0.65942,365.29332
2689.8,80.99266,1.07631,360.9931
2689.9,81.44571,1.27204,357.16131
2690,81.88503,1.25325,354.8612
2690.1,82.41775,1.39922,352.93599
2690.2,82.98211,1.51343,352.23599
2690.3,83.52723,1.73469,351.72343
2690.4,84.13831,1.53146,351.82344
2690.5,84.66968,1.42852,352.68524
2690.6,85.10383,1.16536,356.03524
2690.7,85.45965,0.74739,359.12743
2690.8,85.70814,0.70927,361.37754
2690.9,85.8923,0.5648,363.35795
2691,86.01563,0.34792,364.45795
2691.1,86.12827,0.36632,365.53451
2691.2,86.25,0.24153,366.53456
2691.3,86.28969,0.16167,367.46422
2691.4,86.36443,0.18031,368.16422
2691.5,86.42357,-0.05477,368.80558
2691.6,86.42692,0.00339,369.2556
2691.7,86.40794,0.06677,369.65868
2691.8,86.375,-0.02864,369.90868
2691.9,86.3108,-0.07171,370.15868
2692,86.2483,-0.10827,370.40868
2692.1,86.18072,0.00213,370.64694
2692.2,86.08875,-0.244,370.84695
2692.3,86.04517,-0.22091,371.0587
2692.4,85.99833,-0.18582,371.3087
2692.5,85.92527,-0.29629,371.52348
2692.6,85.8733,-0.204,371.62349
2692.7,85.76563,-0.204,371.68825
2692.8,85.71707,-0.20865,371.63825
2692.9,85.63549,-0.20088,371.61175
2693,85.57469,-0.14724,371.66175
2693.1,85.49497,-0.21938,371.7
2693.2,85.39766,-0.21795,371.7
2693.3,85.27438,-0.25475,371.71176
2693.4,85.21707,-0.2333,371.76176
2693.5,85.14063,-0.25475,371.77649
2693.6,85.0486,-0.25191,371.67648
2693.7,85.00172,-0.29311,371.56472
2693.8,84.90798,-0.0728,371.41472
2693.9,84.82986,0.02196,371.25307
2694,84.75345,-0.1962,371.05354
2694.1,84.7361,-0.09947,370.86534
2694.2,84.6875,-0.07026,370.71498
2694.3,84.69966,-0.03326,370.61177
2694.4,84.66839,-0.064,370.66177
2694.5,84.57465,-0.05474,370.7353
2694.6,84.5,-0.03797,370.88528
2694.7,84.45313,-0.10713,371.04702
2694.8,84.37674,-0.17004,371.24702
2694.9,84.34201,-0.13325,371.44702
2695,84.28299,-0.17331,371.64704
2695.1,84.24825,-0.13919,371.78824
2695.2,84.14063,0.02014,371.73824
2695.3,84.07987,-0.13622,371.67647
2695.4,84.033,-0.06263,371.57645
2695.5,83.9965,-0.12864,371.47644
2695.6,83.92013,-0.13934,371.37644
2695.7,83.90098,-0.1518,371.2411
2695.8,83.76035,-0.21137,370.99108
2695.9,83.71522,-0.09009,370.77643
2696,83.71523,-0.07198,370.67643
2696.1,83.63887,-0.17328,370.6
2696.2,83.59198,-0.17135,370.6
2696.3,83.59375,-0.08719,370.6
2696.4,83.56426,-0.15934,370.6
2696.5,83.5451,-0.144,370.63537
2696.6,83.51739,-0.12067,370.78538
2696.7,83.50353,-0.03008,370.92359
2696.8,83.48438,-0.04466,371.02359
2696.9,83.41834,-0.21616,371.15897
2697,83.30895,-0.15201,371.40897
2697.1,83.20134,-0.19294,371.64718
2697.2,83.125,-0.07068,371.84719
2697.3,83.03125,-0.18686,372.0354
2697.4,82.96697,-0.05466,372.18541
2697.5,82.91651,-0.09832,372.33541
2697.6,82.88706,-0.32999,372.48539
2697.7,82.78975,-0.284,372.64717
2697.8,82.76873,-0.284,372.8472
2697.9,82.61963,-0.284,373.11803
2698,82.4357,-0.30735,373.61793
2698.1,82.29866,-0.3608,374.11788
2698.2,82.19591,-0.31625,374.618
2698.3,81.91827,-0.45454,374.91734
2698.4,81.79506,-0.54798,374.56737
2698.5,81.67188,-0.4653,374.17017
2698.6,81.48438,-0.32529,373.62003
2698.7,81.40806,-0.25005,373.2
2698.8,81.26744,-0.21336,373.2
2698.9,81.17369,-0.2719,373.17637
2699,81.09194,-0.33125,373.07636
2699.1,81.00182,-0.21469,372.96453
2699.2,80.94402,-0.20272,372.81453
2699.3,80.78125,-0.23609,372.68818
2699.4,80.69867,-0.18145,372.63817
2699.5,80.46329,-0.31797,372.56451
2699.6,80.40261,-0.34528,372.41455
2699.7,80.32268,-0.27005,372.28819
2699.8,80.21692,-0.224,372.23818
2699.9,80.1875,-0.22866,372.14083
2700,80.1057,-0.20653,371.89084
2700.1,80,-0.07003,371.66451
2700.2,79.93382,-0.04743,371.51449
2700.3,79.88511,-0.1007,371.35264
2700.4,79.85938,-0.03337,371.15265
2700.5,79.85754,-0.04071,370.7751
2700.6,79.82813,0.05475,369.82496
2700.7,79.84191,0.16681,368.76823
2700.8,79.9375,0.33869,367.36837
2700.9,80.03125,0.39594,366.06316
2701,80.17558,0.54338,365.06301
2701.1,80.39063,0.58333,364.15774
2701.2,80.61496,0.59993,363.55774
2701.3,80.84561,0.56799,363.00518
2701.4,81.03683,0.62807,362.60528
2701.5,81.17934,0.67866,362.25267
2701.6,81.44494,0.67054,362.05262
2701.7,81.72433,0.61266,361.82886
2701.8,81.97436,0.697,361.52883
2701.9,82.25935,0.74912,361.24068
2702,82.50374,0.64583,360.99068
2702.1,82.70875,0.61889,360.81187
2702.2,82.92941,0.8273,360.86187
2702.3,83.17941,0.80733,360.94748
2702.4,83.49191,0.78261,361.14749
2702.5,83.69315,0.78471,361.50186
2702.6,83.85132,0.8173,362.35182
2702.7,84.1032,0.5413,363.32052
2702.8,84.31627,0.41051,364.67066
2702.9,84.39869,0.27792,365.98512
2703,84.46309,0.08037,367.18512
2703.1,84.46309,0.04535,368.25444
2703.2,84.46118,0.03839,368.90444
2703.3,84.42377,-0.06997,369.5188
2703.4,84.43184,-0.06632,370.0188
2703.5,84.29688,-0.22738,370.55445
2703.6,84.26943,-0.26168,371.20448
2703.7,84.17378,-0.14271,371.8545
2703.8,84.16996,-0.24633,372.50446
2703.9,83.94929,-0.36997,373.14257
2704,83.83034,-0.34752,373.74263
2704.1,83.61731,-0.44225,374.30701
2704.2,83.41997,-0.53023,374.75701
2704.3,83.18966,-0.6688,375.2308
2704.4,82.92205,-0.75608,375.78082
2704.5,82.60745,-0.57009,376.35464
2704.6,82.41029,-0.662,377.00468
2704.7,82.09976,-0.68073,377.6785
2704.8,81.78915,-0.76083,378.4285
2704.9,81.4591,-0.84073,378.9643
2705,81.08798,-0.87374,378.81429
2705.1,80.70707,-0.80543,378.59285
2705.2,80.42781,-0.87258,378.14283
2705.3,80.18361,-0.80919,377.71663
2705.4,79.88869,-0.65488,377.36663
2705.5,79.60156,-0.53949,376.96898
2705.6,79.32232,-0.629,376.41896
2705.7,79.15432,-0.53138,375.94043
2705.8,78.9121,-0.5337,375.69043
2705.9,78.6875,-0.44669,375.47617
2706,78.54295,-0.47143,375.37617
2706.1,78.39655,-0.46964,375.27617
2706.2,78.12696,-0.35928,375.17616
2706.3,77.98634,-0.35291,375.06424
2706.4,77.79491,-0.40087,374.91423
2706.5,77.65234,-0.44792,374.81193
2706.6,77.52534,-0.41616,374.86193
2706.7,77.27534,-0.47139,374.88807
2706.8,77.10938,-0.45999,374.83807
2706.9,76.98438,-0.347,374.8
2707,76.82615,-0.43144,374.8
2707.1,76.68356,-0.44322,374.78807
2707.2,76.4824,-0.37728,374.73807
